zip,service_type,subregion
28320,electricity,SRVC
28323,electricity,SRVC
28325,electricity,SRVC
28326,electricity,SRVC
28327,electricity,SRVC
28328,electricity,SRVC
28329,electricity,SRVC
28330,electricity,SRVC
28331,electricity,SRVC
28332,electricity,SRVC
28333,electricity,SRVC
28334,electricity,SRVC
28335,electricity,SRVC
28337,electricity,SRVC
28338,electricity,SRVC
28339,electricity,SRVC
28340,electricity,SRVC
28341,electricity,SRVC
28342,electricity,SRVC
28343,electricity,SRVC
28344,electricity,SRVC
28345,electricity,SRVC
28347,electricity,SRVC
28348,electricity,SRVC
28349,electricity,SRVC
28350,electricity,SRVC
28351,electricity,SRVC
28352,electricity,SRVC
28353,electricity,SRVC
28355,electricity,SRVC
28356,electricity,SRVC
28357,electricity,SRVC
28358,electricity,SRVC
28359,electricity,SRVC
28360,electricity,SRVC
28362,electricity,SRVC
28363,electricity,SRVC
28364,electricity,SRVC
28365,electricity,SRVC
28366,electricity,SRVC
28367,electricity,SRVC
28368,electricity,SRVC
28369,electricity,SRVC
28370,electricity,SRVC
28371,electricity,SRVC
28372,electricity,SRVC
28373,electricity,SRVC
28374,electricity,SRVC
28375,electricity,SRVC
28376,electricity,SRVC
28377,electricity,SRVC
28378,electricity,SRVC
28379,electricity,SRVC
28380,electricity,SRVC
28382,electricity,SRVC
28383,electricity,SRVC
28384,electricity,SRVC
28385,electricity,SRVC
28386,electricity,SRVC
28387,electricity,SRVC
28388,electricity,SRVC
28390,electricity,SRVC
28391,electricity,SRVC
28392,electricity,SRVC
28393,electricity,SRVC
28394,electricity,SRVC
28395,electricity,SRVC
28396,electricity,SRVC
28398,electricity,SRVC
28399,electricity,SRVC
28401,electricity,SRVC
28402,electricity,SRVC
28403,electricity,SRVC
28404,electricity,SRVC
28405,electricity,SRVC
28406,electricity,SRVC
28407,electricity,SRVC
28408,electricity,SRVC
28409,electricity,SRVC
28410,electricity,SRVC
28411,electricity,SRVC
28412,electricity,SRVC
28420,electricity,SRVC
28421,electricity,SRVC
28422,electricity,SRVC
28423,electricity,SRVC
28424,electricity,SRVC
28425,electricity,SRVC
28428,electricity,SRVC
28429,electricity,SRVC
28430,electricity,SRVC
28431,electricity,SRVC
28432,electricity,SRVC
28433,electricity,SRVC
28434,electricity,SRVC
28435,electricity,SRVC
28436,electricity,SRVC
28438,electricity,SRVC
28439,electricity,SRVC
28441,electricity,SRVC
28442,electricity,SRVC
28443,electricity,SRVC
28444,electricity,SRVC
28445,electricity,SRVC
28447,electricity,SRVC
28448,electricity,SRVC
28449,electricity,SRVC
28450,electricity,SRVC
28451,electricity,SRVC
28452,electricity,SRVC
28453,electricity,SRVC
28454,electricity,SRVC
28455,electricity,SRVC
28456,electricity,SRVC
28457,electricity,SRVC
28458,electricity,SRVC
28459,electricity,SRVC
28460,electricity,SRVC
28461,electricity,SRVC
28462,electricity,SRVC
28463,electricity,SRVC
28464,electricity,SRVC
28465,electricity,SRVC
28466,electricity,SRVC
28467,electricity,SRVC
28468,electricity,SRVC
28469,electricity,SRVC
28470,electricity,SRVC
28472,electricity,SRVC
28478,electricity,SRVC
28479,electricity,SRVC
28480,electricity,SRVC
28501,electricity,SRVC
28502,electricity,SRVC
28503,electricity,SRVC
28504,electricity,SRVC
28508,electricity,SRVC
28509,electricity,SRVC
28510,electricity,SRVC
28511,electricity,SRVC
28512,electricity,SRVC
28513,electricity,SRVC
28515,electricity,SRVC
28516,electricity,SRVC
28518,electricity,SRVC
28519,electricity,SRVC
28520,electricity,SRVC
28521,electricity,SRVC
28522,electricity,SRVC
28523,electricity,SRVC
28524,electricity,SRVC
28525,electricity,SRVC
28526,electricity,SRVC
28527,electricity,SRVC
28528,electricity,SRVC
28529,electricity,SRVC
28530,electricity,SRVC
28531,electricity,SRVC
28532,electricity,SRVC
28533,electricity,SRVC
28537,electricity,SRVC
28538,electricity,SRVC
28539,electricity,SRVC
28540,electricity,SRVC
28541,electricity,SRVC
28542,electricity,SRVC
28543,electricity,SRVC
28544,electricity,SRVC
28545,electricity,SRVC
28546,electricity,SRVC
28547,electricity,SRVC
28551,electricity,SRVC
28552,electricity,SRVC
28553,electricity,SRVC
28554,electricity,SRVC
28555,electricity,SRVC
28556,electricity,SRVC
28557,electricity,SRVC
28560,electricity,SRVC
28561,electricity,SRVC
28562,electricity,SRVC
28563,electricity,SRVC
28564,electricity,SRVC
28570,electricity,SRVC
28571,electricity,SRVC
28572,electricity,SRVC
28573,electricity,SRVC
28574,electricity,SRVC
28575,electricity,SRVC
28577,electricity,SRVC
28578,electricity,SRVC
28579,electricity,SRVC
28580,electricity,SRVC
28581,electricity,SRVC
28582,electricity,SRVC
28583,electricity,SRVC
28584,electricity,SRVC
28585,electricity,SRVC
28586,electricity,SRVC
28587,electricity,SRVC
28589,electricity,SRVC
28590,electricity,SRVC
28594,electricity,SRVC
28601,electricity,SRVC
28602,electricity,SRVC
28603,electricity,SRVC
28604,electricity,SRVC
28605,electricity,SRVC
28606,electricity,SRVC
28607,electricity,SRVC
28608,electricity,SRVC
28609,electricity,SRVC
28610,electricity,SRVC
28611,electricity,SRVC
28612,electricity,SRVC
28613,electricity,SRVC
28615,electricity,SRVC
28616,electricity,SRTV
28617,electricity,SRVC
28618,electricity,SRVC
28619,electricity,SRVC
28621,electricity,SRVC
28622,electricity,SRVC
28623,electricity,SRVC
28624,electricity,SRVC
28625,electricity,SRVC
28626,electricity,SRVC
28627,electricity,SRVC
28628,electricity,SRVC
28629,electricity,SRVC
28630,electricity,SRVC
28631,electricity,SRVC
28633,electricity,SRVC
28634,electricity,SRVC
28635,electricity,SRVC
28636,electricity,SRVC
28637,electricity,SRVC
28638,electricity,SRVC
28640,electricity,SRVC
28641,electricity,SRVC
28642,electricity,SRVC
28643,electricity,SRVC
28644,electricity,SRVC
28645,electricity,SRVC
28646,electricity,SRVC
28647,electricity,SRVC
28649,electricity,SRVC
28650,electricity,SRVC
28651,electricity,SRVC
28652,electricity,SRTV
28653,electricity,SRTV
28654,electricity,SRVC
28655,electricity,SRVC
28656,electricity,SRVC
28657,electricity,SRVC
28658,electricity,SRVC
28659,electricity,SRVC
28660,electricity,SRVC
28661,electricity,SRVC
28662,electricity,SRTV
28663,electricity,SRVC
28664,electricity,SRTV
28665,electricity,SRVC
28666,electricity,SRVC
28667,electricity,SRVC
28668,electricity,SRVC
28669,electricity,SRVC
28670,electricity,SRVC
28671,electricity,SRVC
28672,electricity,SRVC
28673,electricity,SRVC
28675,electricity,SRVC
28676,electricity,SRVC
28677,electricity,SRVC
28678,electricity,SRVC
28679,electricity,SRVC
28680,electricity,SRVC
28681,electricity,SRVC
28682,electricity,SRVC
28683,electricity,SRVC
28684,electricity,SRVC
28685,electricity,SRVC
28687,electricity,SRVC
28688,electricity,SRVC
28689,electricity,SRVC
28690,electricity,SRVC
28691,electricity,SRVC
28692,electricity,SRVC
28693,electricity,SRVC
28694,electricity,SRVC
28697,electricity,SRVC
28698,electricity,SRVC
28699,electricity,SRVC
28701,electricity,SRVC
28702,electricity,SRTV
28704,electricity,SRVC
28705,electricity,SRVC
28707,electricity,SRVC
28708,electricity,SRVC
28709,electricity,SRVC
28710,electricity,SRVC
28711,electricity,SRVC
28712,electricity,SRVC
28713,electricity,SRVC
28714,electricity,SRVC
28715,electricity,SRVC
28716,electricity,SRVC
28717,electricity,SRTV
28718,electricity,SRVC
28719,electricity,SRVC
28720,electricity,SRVC
28721,electricity,SRVC
28722,electricity,SRVC
28723,electricity,SRVC
28724,electricity,SRVC
28725,electricity,SRVC
28726,electricity,SRVC
28727,electricity,SRVC
28728,electricity,SRVC
28729,electricity,SRVC
28730,electricity,SRVC
28731,electricity,SRVC
28732,electricity,SRVC
28733,electricity,SRTV
28734,electricity,SRVC
28735,electricity,SRVC
28736,electricity,SRVC
28737,electricity,SRVC
28738,electricity,SRVC
28739,electricity,SRVC
28740,electricity,SRVC
28741,electricity,SRTV
28742,electricity,SRVC
28743,electricity,SRVC
28744,electricity,SRVC
28745,electricity,SRVC
28746,electricity,SRVC
28747,electricity,SRVC
28748,electricity,SRVC
28749,electricity,SRVC
28750,electricity,SRVC
28751,electricity,SRVC
28752,electricity,SRVC
28753,electricity,SRVC
28754,electricity,SRVC
28755,electricity,SRVC
28756,electricity,SRVC
28757,electricity,SRVC
28758,electricity,SRVC
28759,electricity,SRVC
28760,electricity,SRVC
28761,electricity,SRVC
28762,electricity,SRVC
28763,electricity,SRVC
28765,electricity,SRTV
28766,electricity,SRVC
28768,electricity,SRVC
28770,electricity,SRVC
28771,electricity,SRVC
28772,electricity,SRVC
28773,electricity,SRVC
28774,electricity,SRVC
28775,electricity,SRTV
28776,electricity,SRVC
28777,electricity,SRVC
28778,electricity,SRVC
28779,electricity,SRVC
28781,electricity,SRVC
28782,electricity,SRVC
28783,electricity,SRVC
28784,electricity,SRVC
28785,electricity,SRVC
28786,electricity,SRVC
28787,electricity,SRVC
28788,electricity,SRVC
28789,electricity,SRVC
28790,electricity,SRVC
28791,electricity,SRVC
28792,electricity,SRVC
28793,electricity,SRVC
28801,electricity,SRVC
28802,electricity,SRVC
28803,electricity,SRVC
28804,electricity,SRVC
28805,electricity,SRVC
28806,electricity,SRVC
28810,electricity,SRVC
28813,electricity,SRVC
28814,electricity,SRVC
28815,electricity,SRVC
28816,electricity,SRVC
28901,electricity,SRVC
28902,electricity,SRTV
28903,electricity,SRTV
28904,electricity,SRTV
28905,electricity,SRVC
28906,electricity,SRTV
28909,electricity,SRTV
29001,electricity,SRVC
29002,electricity,SRVC
29003,electricity,SRVC
29006,electricity,SRVC
29009,electricity,SRVC
29010,electricity,SRVC
29014,electricity,SRVC
29015,electricity,SRVC
29016,electricity,SRVC
29018,electricity,SRVC
29020,electricity,SRVC
29021,electricity,SRVC
29030,electricity,SRVC
29031,electricity,SRVC
29032,electricity,SRVC
29033,electricity,SRVC
29036,electricity,SRVC
29037,electricity,SRVC
29038,electricity,SRVC
29039,electricity,SRVC
29040,electricity,SRVC
29041,electricity,SRVC
29042,electricity,SRVC
29044,electricity,SRVC
29045,electricity,SRVC
29046,electricity,SRVC
29047,electricity,SRVC
29048,electricity,SRVC
29051,electricity,SRVC
29052,electricity,SRVC
29053,electricity,SRVC
29054,electricity,SRVC
29055,electricity,SRVC
29056,electricity,SRVC
29058,electricity,SRVC
29059,electricity,SRVC
29061,electricity,SRVC
29062,electricity,SRVC
29063,electricity,SRVC
29065,electricity,SRVC
29067,electricity,SRVC
29069,electricity,SRVC
29070,electricity,SRVC
29071,electricity,SRVC
29072,electricity,SRVC
29073,electricity,SRVC
29074,electricity,SRVC
29075,electricity,SRVC
29078,electricity,SRVC
29079,electricity,SRVC
29080,electricity,SRVC
29081,electricity,SRVC
29082,electricity,SRVC
29101,electricity,SRVC
29102,electricity,SRVC
29104,electricity,SRVC
29105,electricity,SRVC
29107,electricity,SRVC
29108,electricity,SRVC
29111,electricity,SRVC
29112,electricity,SRVC
29113,electricity,SRVC
29114,electricity,SRVC
29115,electricity,SRVC
29116,electricity,SRVC
29117,electricity,SRVC
29118,electricity,SRVC
29122,electricity,SRVC
29123,electricity,SRVC
29125,electricity,SRVC
29126,electricity,SRVC
29127,electricity,SRVC
29128,electricity,SRVC
29129,electricity,SRVC
29130,electricity,SRVC
29132,electricity,SRVC
29133,electricity,SRVC
29135,electricity,SRVC
29137,electricity,SRVC
29138,electricity,SRVC
29142,electricity,SRVC
29143,electricity,SRVC
29145,electricity,SRVC
29146,electricity,SRVC
29147,electricity,SRVC
29148,electricity,SRVC
29150,electricity,SRVC
29151,electricity,SRVC
29152,electricity,SRVC
29153,electricity,SRVC
29154,electricity,SRVC
29160,electricity,SRVC
29161,electricity,SRVC
29162,electricity,SRVC
29163,electricity,SRVC
29164,electricity,SRVC
29166,electricity,SRVC
29168,electricity,SRVC
29169,electricity,SRVC
29170,electricity,SRVC
29171,electricity,SRVC
29172,electricity,SRVC
29175,electricity,SRVC
29177,electricity,SRVC
29178,electricity,SRVC
29180,electricity,SRVC
29201,electricity,SRVC
29202,electricity,SRVC
29203,electricity,SRVC
29204,electricity,SRVC
29205,electricity,SRVC
29206,electricity,SRVC
29207,electricity,SRVC
29208,electricity,SRVC
29209,electricity,SRVC
29210,electricity,SRVC
29211,electricity,SRVC
29212,electricity,SRVC
29214,electricity,SRVC
29215,electricity,SRVC
29216,electricity,SRVC
29217,electricity,SRVC
29218,electricity,SRVC
29219,electricity,SRVC
29220,electricity,SRVC
29221,electricity,SRVC
29222,electricity,SRVC
29223,electricity,SRVC
29224,electricity,SRVC
29225,electricity,SRVC
29226,electricity,SRVC
29227,electricity,SRVC
29228,electricity,SRVC
29229,electricity,SRVC
29230,electricity,SRVC
29240,electricity,SRVC
29250,electricity,SRVC
29260,electricity,SRVC
29290,electricity,SRVC
29292,electricity,SRVC
29301,electricity,SRVC
29302,electricity,SRVC
29303,electricity,SRVC
29304,electricity,SRVC
29305,electricity,SRVC
29306,electricity,SRVC
29307,electricity,SRVC
29316,electricity,SRVC
29318,electricity,SRVC
29319,electricity,SRVC
29320,electricity,SRVC
29321,electricity,SRVC
29322,electricity,SRVC
29323,electricity,SRVC
29324,electricity,SRVC
29325,electricity,SRVC
29329,electricity,SRVC
29330,electricity,SRVC
29331,electricity,SRVC
29332,electricity,SRVC
29333,electricity,SRVC
29334,electricity,SRVC
29335,electricity,SRVC
29336,electricity,SRVC
29338,electricity,SRVC
29340,electricity,SRVC
29341,electricity,SRVC
29342,electricity,SRVC
29346,electricity,SRVC
29348,electricity,SRVC
29349,electricity,SRVC
29351,electricity,SRVC
29353,electricity,SRVC
29355,electricity,SRVC
29356,electricity,SRVC
29360,electricity,SRVC
29364,electricity,SRVC
29365,electricity,SRVC
29368,electricity,SRVC
29369,electricity,SRVC
29370,electricity,SRVC
29372,electricity,SRVC
29373,electricity,SRVC
29374,electricity,SRVC
29375,electricity,SRVC
29376,electricity,SRVC
29377,electricity,SRVC
29378,electricity,SRVC
29379,electricity,SRVC
29384,electricity,SRVC
29385,electricity,SRVC
29386,electricity,SRVC
29388,electricity,SRVC
29390,electricity,SRVC
29391,electricity,SRVC
29395,electricity,SRVC
29401,electricity,SRVC
29402,electricity,SRVC
29403,electricity,SRVC
29404,electricity,SRVC
29405,electricity,SRVC
29406,electricity,SRVC
29407,electricity,SRVC
29409,electricity,SRVC
29410,electricity,SRVC
29412,electricity,SRVC
29413,electricity,SRVC
29414,electricity,SRVC
29415,electricity,SRVC
29416,electricity,SRVC
29417,electricity,SRVC
29418,electricity,SRVC
29419,electricity,SRVC
29420,electricity,SRVC
29422,electricity,SRVC
29423,electricity,SRVC
29424,electricity,SRVC
29425,electricity,SRVC
29426,electricity,SRVC
29429,electricity,SRVC
29430,electricity,SRVC
29431,electricity,SRVC
29432,electricity,SRVC
29433,electricity,SRVC
29434,electricity,SRVC
29435,electricity,SRVC
29436,electricity,SRVC
29437,electricity,SRVC
29438,electricity,SRVC
29439,electricity,SRVC
29440,electricity,SRVC
29442,electricity,SRVC
29445,electricity,SRVC
29446,electricity,SRVC
29447,electricity,SRVC
29448,electricity,SRVC
29449,electricity,SRVC
29450,electricity,SRVC
29451,electricity,SRVC
29452,electricity,SRVC
29453,electricity,SRVC
29455,electricity,SRVC
29456,electricity,SRVC
29457,electricity,SRVC
29458,electricity,SRVC
29461,electricity,SRVC
29464,electricity,SRVC
29465,electricity,SRVC
29466,electricity,SRVC
29468,electricity,SRVC
29469,electricity,SRVC
29470,electricity,SRVC
29471,electricity,SRVC
29472,electricity,SRVC
29474,electricity,SRVC
29475,electricity,SRVC
29476,electricity,SRVC
29477,electricity,SRVC
29479,electricity,SRVC
29481,electricity,SRVC
29482,electricity,SRVC
29483,electricity,SRVC
29484,electricity,SRVC
29485,electricity,SRVC
29487,electricity,SRVC
29488,electricity,SRVC
29492,electricity,SRVC
29493,electricity,SRVC
29501,electricity,SRVC
29502,electricity,SRVC
29503,electricity,SRVC
29504,electricity,SRVC
29505,electricity,SRVC
29506,electricity,SRVC
29510,electricity,SRVC
29511,electricity,SRVC
29512,electricity,SRVC
29516,electricity,SRVC
29518,electricity,SRVC
29519,electricity,SRVC
29520,electricity,SRVC
29525,electricity,SRVC
29526,electricity,SRVC
29527,electricity,SRVC
29528,electricity,SRVC
29530,electricity,SRVC
29532,electricity,SRVC
29536,electricity,SRVC
29540,electricity,SRVC
29541,electricity,SRVC
29543,electricity,SRVC
29544,electricity,SRVC
29545,electricity,SRVC
29546,electricity,SRVC
29547,electricity,SRVC
29550,electricity,SRVC
29551,electricity,SRVC
29554,electricity,SRVC
29555,electricity,SRVC
29556,electricity,SRVC
29560,electricity,SRVC
29563,electricity,SRVC
29564,electricity,SRVC
29565,electricity,SRVC
29566,electricity,SRVC
29567,electricity,SRVC
29568,electricity,SRVC
29569,electricity,SRVC
29570,electricity,SRVC
29571,electricity,SRVC
29572,electricity,SRVC
29573,electricity,SRVC
29574,electricity,SRVC
29575,electricity,SRVC
29576,electricity,SRVC
29577,electricity,SRVC
29578,electricity,SRVC
29579,electricity,SRVC
29580,electricity,SRVC
29581,electricity,SRVC
29582,electricity,SRVC
29583,electricity,SRVC
29584,electricity,SRVC
29585,electricity,SRVC
29587,electricity,SRVC
29588,electricity,SRVC
29589,electricity,SRVC
29590,electricity,SRVC
29591,electricity,SRVC
29592,electricity,SRVC
29593,electricity,SRVC
29594,electricity,SRVC
29596,electricity,SRVC
29597,electricity,SRVC
29598,electricity,SRVC
29601,electricity,SRVC
29602,electricity,SRVC
29603,electricity,SRVC
29604,electricity,SRVC
29605,electricity,SRVC
29606,electricity,SRVC
29607,electricity,SRVC
29608,electricity,SRVC
29609,electricity,SRVC
29610,electricity,SRVC
29611,electricity,SRVC
29612,electricity,SRVC
29613,electricity,SRVC
29614,electricity,SRVC
29615,electricity,SRVC
29616,electricity,SRVC
29617,electricity,SRVC
29620,electricity,SRVC
29621,electricity,SRVC
29622,electricity,SRVC
29623,electricity,SRVC
29624,electricity,SRVC
29625,electricity,SRVC
29626,electricity,SRVC
29627,electricity,SRVC
29628,electricity,SRVC
29630,electricity,SRVC
29631,electricity,SRVC
29632,electricity,SRVC
29633,electricity,SRVC
29634,electricity,SRVC
29635,electricity,SRVC
29636,electricity,SRVC
29638,electricity,SRVC
29639,electricity,SRVC
29640,electricity,SRVC
29641,electricity,SRVC
29642,electricity,SRVC
29643,electricity,SRVC
29644,electricity,SRVC
29645,electricity,SRVC
29646,electricity,SRVC
29647,electricity,SRVC
29648,electricity,SRVC
29649,electricity,SRVC
29650,electricity,SRVC
29651,electricity,SRVC
29652,electricity,SRVC
29653,electricity,SRVC
29654,electricity,SRVC
29655,electricity,SRVC
29656,electricity,SRVC
29657,electricity,SRVC
29658,electricity,SRVC
29659,electricity,SRVC
29661,electricity,SRVC
29662,electricity,SRVC
29664,electricity,SRVC
29665,electricity,SRVC
